6BL,146,-3770000.0,-3260000.0
7BL,147,-3770000.0,-3150000.0
8BL,148,-3770000.0,-3040000.0
9BL,149,-3770000.0,-2930000.0
10BL,150,-3770000.0,-2820000.0
11BL,151,-3770000.0,-2710000.0
12BL,152,-3770000.0,-2600000.0
13BL,153,-3770000.0,-2490000.0
14BL,154,-3770000.0,-2380000.0
15BL,155,-3770000.0,-2270000.0
16BL,156,-3770000.0,-2160000.0
17BL,157,-3770000.0,-2050000.0
18BL,158,-3770000.0,-1940000.0
19BL,159,-3770000.0,-1830000.0
20BL,160,-3770000.0,-1720000.0
21BL,161,-3770000.0,-1610000.0
22BL,162,-3770000.0,-1500000.0
23BL,163,-3770000.0,-1390000.0
24BL,164,-3770000.0,-1280000.0
25BL,165,-3770000.0,-1170000.0
26BL,166,-3770000.0,-1060000.0
27BL,167,-3770000.0,-950000.0
28BL,168,-3770000.0,-840000.0
29BL,169,-3770000.0,-730000.0
30BL,170,-3770000.0,-620000.0
31BL,171,-3770000.0,-510000.0
32BL,172,-3770000.0,-400000.0
33BL,173,-3770000.0,-290000.0
34BL,174,-3770000.0,-180000.0
35BL,175,-3770000.0,-70000.0
36BL,176,-3770000.0,40000.0
37BL,177,-3770000.0,150000.0
38BL,178,-3770000.0,260000.0
39BL,179,-3770000.0,370000.0
40BL,180,-3770000.0,480000.0
41BL,181,-3770000.0,590000.0
42BL,182,-3770000.0,700000.0
43BL,183,-3770000.0,810000.0
44BL,184,-3770000.0,920000.0
45BL,185,-3770000.0,1030000.0
46BL,186,-3770000.0,1140000.0
47BL,187,-3770000.0,1250000.0
48BL,188,-3770000.0,1360000.0
49BL,189,-3770000.0,1470000.0
50BL,190,-3770000.0,1580000.0
51BL,191,-3770000.0,1690000.0
52BL,192,-3770000.0,1800000.0
53BL,193,-3770000.0,1910000.0
54BL,194,-3770000.0,2020000.0
55BL,195,-3770000.0,2130000.0
56BL,196,-3770000.0,2240000.0
57BL,197,-3770000.0,2350000.0
58BL,198,-3770000.0,2460000.0
59BL,199,-3770000.0,2570000.0
60BL,200,-3770000.0,2680000.0
61BL,201,-3770000.0,2790000.0
62BL,202,-3770000.0,2900000.0
63BL,203,-3770000.0,3010000.0
64BL,204,-3770000.0,3120000.0
65BL,205,-3770000.0,3230000.0
